objid,ra,dec,u,g,r,i,z,run,rerun,camcol,field,specobjid,class,redshift,plate,mjd,fiberid
1.23765e+18,59.89959624,-4.614810653,18.558729999999997,16.66809,15.91681,15.6365,15.503879999999999,1045,301,6,174,8.16639e+18,STAR,0.000240621,7253,56598,865
1.23765e+18,184.1879519,-1.05461744,18.95729,17.758329999999997,17.39408,17.22012,17.1327,752,301,1,271,3.23136e+17,STAR,0.000566117,287,52023,11
1.23765e+18,189.8335155,0.178376129,18.96813,17.94991,17.49515,17.27039,17.14994,752,301,4,309,3.25964e+18,STAR,2.68e-05,2895,54567,593
1.23765e+18,188.7059299,-1.159852028,17.26858,16.419629999999998,16.1088,15.9773,15.91213,752,301,1,302,3.25954e+18,STAR,0.000234561,2895,54567,212
1.23765e+18,138.89263259999998,0.557153088,18.75293,18.808120000000002,18.50601,18.4639,18.497429999999998,1239,301,5,124,5.31563e+17,QSO,1.212966,472,51955,503
1.23765e+18,198.363263,-0.559207005,18.15904,17.22439,16.85924,16.72534,16.68508,1334,301,2,11,8.39476e+18,STAR,0.00047132,7456,56727,184
1.23765e+18,171.23150149999998,1.16650762,16.903589999999998,16.00573,15.646189999999999,15.494979999999998,15.45534,756,301,6,370,4.32254e+18,STAR,-8.290000000000001e-05,3839,55575,748
1.23765e+18,112.22165559999999,34.95372953,16.30169,15.236239999999999,14.93651,14.827589999999999,14.82545,1350,301,3,25,2.31153e+18,STAR,-9.41e-05,2053,53446,195
1.23765e+18,183.892869,64.89349117,19.32919,18.00449,17.222379999999998,16.77591,16.499670000000002,1302,301,3,373,6.74568e+17,GALAXY,0.11127970000000001,599,52317,560
1.23765e+18,176.82292919999998,-3.354953787,18.938129999999997,17.80619,17.165979999999998,16.802210000000002,16.581220000000002,1140,301,1,160,3.70481e+17,GALAXY,0.09568204,329,52056,219
1.23765e+18,136.0585175,54.985458799999996,18.27861,17.319129999999998,16.9988,16.880110000000002,16.81907,1345,301,4,191,8.20578e+18,STAR,-0.000276947,7288,57039,792
1.23765e+18,226.1675713,0.604517705,17.60564,15.6884,14.798520000000002,14.34542,14.01396,752,301,5,552,3.49164e+17,GALAXY,0.04017343,310,51990,490
1.23765e+18,169.3870782,-0.187498015,17.26024,15.43931,14.50872,14.013689999999999,13.60126,756,301,3,358,3.15335e+17,GALAXY,0.04033846,280,51612,301
1.23765e+18,182.24659780000002,-0.61859825,16.66542,15.254389999999999,14.76516,14.604870000000002,14.560139999999999,756,301,2,444,3.25611e+18,STAR,5.2300000000000004e-05,2892,54552,15
1.23765e+18,189.0974733,-1.4460221519999998,18.09535,17.068089999999998,16.727420000000002,16.61019,16.57705,1231,301,6,132,3.77289e+17,STAR,3.2500000000000004e-05,335,52000,411
1.23765e+18,157.26468640000002,1.16968743,16.29776,15.26695,15.0939,15.058279999999998,15.10017,756,301,6,277,3.07471e+17,STAR,1.21e-05,273,51957,366
1.23765e+18,138.0635322,56.17424998,18.50791,17.49684,17.17432,17.061510000000002,17.069470000000003,1345,301,4,202,8.19114e+18,STAR,-0.000752293,7275,57093,785
1.23765e+18,25.91524618,13.36289888,19.58504,19.55302,19.328979999999998,19.30667,19.29126,1035,301,2,133,4.79637e+17,QSO,1.234904,426,51882,12
1.23765e+18,255.81393390000002,60.33774873,16.56948,14.719320000000002,13.77979,13.23206,12.81701,1336,301,2,40,3.95249e+17,GALAXY,0.03049331,351,51695,210
1.23765e+18,185.996361,1.0364537109999998,17.323320000000002,15.875179999999999,15.33965,15.148929999999998,15.026029999999999,752,301,6,283,2.88017e+18,STAR,-2.8999999999999997e-05,2558,54140,446
1.23765e+18,125.49055159999999,47.21184645,18.81728,17.276989999999998,16.64442,16.421129999999998,16.29768,1345,301,3,123,3.57366e+18,STAR,-7.54e-05,3174,54821,189
1.23765e+18,122.06882890000001,45.34833474,18.42275,17.35173,16.901670000000003,16.6685,16.48694,1331,301,5,128,4.94397e+17,GALAXY,0.03603132,439,51877,462
1.23765e+18,183.1553862,-1.223703765,18.9397,18.03588,17.712139999999998,17.58936,17.5762,752,301,1,264,3.72226e+18,STAR,-0.000181855,3306,54922,127
1.23765e+18,199.11580049999998,-0.555277008,18.30461,16.42967,15.744129999999998,15.52629,15.43237,1334,301,2,16,8.39473e+18,STAR,3.01e-05,7456,56727,62
1.23765e+18,243.54070530000004,0.810366967,18.62963,16.91113,16.2183,15.97996,15.83835,745,301,5,566,3.88604e+17,STAR,-0.000103409,345,51690,613
1.23765e+18,233.4763188,-0.6670803670000001,19.5362,18.528229999999997,18.08756,17.90606,17.8439,752,301,2,601,4.5149e+18,STAR,0.000319982,4010,55350,158
1.23765e+18,173.79996519999997,64.87968803,18.68616,17.10076,16.479020000000002,16.26428,16.159129999999998,1302,301,4,345,3.74379e+18,STAR,7.020000000000001e-05,3325,54942,627
1.23765e+18,200.4817665,0.009669463,19.36104,16.850179999999998,15.72296,15.34065,15.079260000000001,752,301,4,380,3.72349e+18,STAR,-4.49e-05,3307,54970,491
1.23765e+18,185.6353504,-1.20989666,18.188489999999998,17.002760000000002,16.55171,16.30584,16.214560000000002,752,301,1,281,3.24261e+17,GALAXY,0.04931947,288,52000,5
1.23765e+18,166.5814642,64.08639474,19.31223,18.44381,18.161920000000002,18.033170000000002,18.0364,1302,301,4,323,8.00528e+18,STAR,-0.0007404810000000001,7110,56746,472
1.23765e+18,242.49875409999999,0.77721094,18.00209,15.99435,15.04764,14.57399,14.190479999999999,745,301,5,559,3.8856e+17,GALAXY,0.0436522,345,51690,454
1.23765e+18,228.2473253,0.431336464,19.16253,17.2394,16.248160000000002,15.820920000000001,15.46671,752,301,5,566,3.50304e+17,GALAXY,0.09259003,311,51665,543
1.23765e+18,182.29923119999998,-3.521209003,18.51224,16.604870000000002,15.650929999999999,15.197579999999999,14.842229999999999,1140,301,1,196,3.73867e+17,GALAXY,0.09092757,332,52367,248
1.23765e+18,244.83313969999998,48.86328127,18.77599,17.33448,16.71911,16.3843,16.14871,1345,301,6,594,3.24712e+18,GALAXY,0.05665502,2884,54526,84
1.23765e+18,138.3763843,56.85788963,17.39725,15.86105,15.14826,14.75815,14.46835,1345,301,5,206,5.07889e+17,GALAXY,0.04099056,451,51908,394
1.23765e+18,186.8265724,-3.3478692619999997,19.40325,17.49546,16.64206,16.24628,15.92111,1140,301,1,226,3.76108e+17,GALAXY,0.06622130000000001,334,51993,208
1.23765e+18,198.67330719999998,-1.962035714,18.20875,16.318170000000002,15.403270000000001,14.948379999999998,14.59542,1231,301,5,196,3.82944e+17,GALAXY,0.08159997,340,51990,503
1.23765e+18,181.7422605,-0.560223452,17.874010000000002,18.034979999999997,18.38532,18.66135,19.01063,756,301,2,440,3.28428e+18,STAR,-5.39e-05,2917,54556,107
1.23765e+18,238.1354821,57.08779611,17.90796,17.8585,17.9655,18.06085,17.53161,1412,301,6,341,7.64732e+18,QSO,0.3664018,6792,56432,754
1.23765e+18,248.27743309999997,0.5378347520000001,16.76324,16.89975,17.288610000000002,17.59133,17.85925,752,301,5,699,3.91941e+17,STAR,-0.000245221,348,51671,466
1.23765e+18,249.94920580000002,-0.09202055199999999,18.93357,16.99811,16.28914,16.05847,15.93387,745,301,3,609,3.91824e+17,STAR,-8.190000000000001e-05,348,51671,40
1.23765e+18,186.188697,-3.426250014,19.39131,17.96721,17.23743,16.774929999999998,16.50874,1140,301,1,222,3.76132e+17,GALAXY,0.11231889999999999,334,51993,297
1.23765e+18,237.60109419999998,0.37632958,19.288970000000003,17.2499,16.20603,15.70916,15.339970000000001,745,301,4,527,3.8522e+17,GALAXY,0.09288901,342,51691,590
1.23765e+18,132.35747320000002,0.425251682,18.96702,17.83072,17.18995,16.7564,16.51867,1239,301,5,80,5.26998e+17,GALAXY,0.09885325,468,51912,278
1.23765e+18,148.3352416,0.720646675,18.46292,17.40333,16.94285,16.685229999999997,16.48422,756,301,5,217,3.00754e+17,GALAXY,0.02078303,267,51608,505
1.23765e+18,129.0511732,54.33620425,17.719070000000002,16.61271,16.2083,16.02897,15.966660000000001,1350,301,5,176,5.02261e+17,STAR,-0.00045070699999999995,446,51899,400
1.23765e+18,180.31236930000003,68.37550734,17.63456,16.802529999999997,16.53905,16.446170000000002,16.44536,1350,301,6,358,8.01105e+18,STAR,-0.001018929,7115,56667,996
1.23765e+18,184.2579359,-1.479768664,18.89274,17.823439999999998,17.31489,17.07716,16.87525,1231,301,6,100,3.75025e+17,GALAXY,0.02038462,333,52313,364
1.23765e+18,186.14670900000002,-0.302539868,18.97018,18.1218,17.84442,17.73179,17.716520000000003,752,301,3,284,4.33022e+18,STAR,0.001007979,3846,55327,28
1.23765e+18,141.7869886,58.38872316,19.36844,18.68595,18.24877,17.83278,17.627660000000002,1345,301,5,222,8.38254e+18,QSO,0.12198230000000002,7445,56720,783
1.23765e+18,179.6707276,-0.5971939789999999,17.96784,16.77961,16.3312,16.133020000000002,16.02277,756,301,2,426,3.20944e+17,GALAXY,0.02139761,285,51930,227
1.23765e+18,163.05102639999998,-0.532640666,18.37633,17.388360000000002,17.24922,17.203670000000002,17.2239,756,301,2,315,2.88119e+18,STAR,0.001181536,2559,54208,30
1.23765e+18,184.61856310000002,0.080576269,19.4127,17.47109,16.4987,16.06502,15.668479999999999,752,301,4,274,3.24379e+17,GALAXY,0.1167829,288,52000,437
1.23765e+18,200.62378969999997,1.216530574,17.51142,16.36962,15.899020000000002,15.70393,15.62221,1404,301,6,11,3.7235e+18,STAR,0.00018156799999999998,3307,54970,530
1.23765e+18,122.608079,48.44001311,18.592660000000002,17.60255,17.19375,17.04646,16.96286,1350,301,4,129,8.23823e+18,STAR,-0.00047850000000000003,7317,56992,81
1.23765e+18,254.3715412,60.96031635,18.58813,17.6481,17.25841,16.99721,16.85114,1336,301,1,35,3.95265e+17,GALAXY,0.05150085,351,51695,271
1.23765e+18,161.1426397,-0.43457405299999996,19.38031,18.076520000000002,17.34212,16.863410000000002,16.50079,756,301,2,303,3.08504e+17,GALAXY,0.08483262,274,51913,28
1.23765e+18,188.6345925,-3.4282804280000003,18.528170000000003,16.73893,15.85666,15.43559,15.12555,1140,301,1,238,3.77257e+17,GALAXY,0.05999574,335,52000,292
1.23765e+18,169.99484130000002,-0.11560156199999999,19.24707,18.341920000000002,18.05363,17.95167,17.91345,756,301,3,362,4.32247e+18,STAR,0.0006627839999999999,3839,55575,496
1.23765e+18,178.42914409999997,-0.19993643,19.04756,18.68554,18.69735,18.6069,18.744020000000003,756,301,3,418,3.19799e+17,QSO,0.6015501999999999,284,51943,157
1.23765e+18,183.7645751,0.20534628800000002,18.61143,17.29429,16.78116,16.586470000000002,16.51054,745,301,4,167,3.63815e+17,STAR,-0.000120289,323,51615,544
1.23765e+18,147.8971832,0.434739298,17.1187,16.09979,15.653579999999998,15.448329999999999,15.33966,1239,301,5,184,3.00746e+17,GALAXY,0.02063313,267,51608,474
1.23765e+18,184.45086990000001,-0.313258823,17.21844,15.758029999999998,15.18733,14.94926,14.825470000000001,752,301,3,273,3.72223e+18,STAR,8.71e-05,3306,54922,32
1.23765e+18,199.4316866,0.176529048,19.59316,17.73319,16.84315,16.47792,16.25525,752,301,4,373,3.29451e+18,GALAXY,0.0,2926,54625,479
1.23765e+18,169.4880825,-0.901007731,18.92016,17.68052,17.13866,16.84003,16.58111,756,301,1,358,3.15331e+17,GALAXY,0.04301266,280,51612,289
1.23765e+18,242.376465,0.793513602,19.401320000000002,17.125339999999998,16.19674,15.844420000000001,15.65351,745,301,5,559,3.88551e+17,STAR,-0.000145135,345,51690,419
1.23765e+18,131.75743459999998,0.9539504059999999,19.551560000000002,19.22396,19.062829999999998,18.77032,18.41939,1239,301,6,76,5.25931e+17,QSO,0.41753370000000006,467,51901,495
1.23765e+18,162.15944,63.41007372,19.49023,18.11536,17.04048,16.5327,16.213739999999998,1302,301,4,310,8.70489e+17,GALAXY,0.22829610000000003,773,52376,614
1.23765e+18,190.0623113,-0.22534670199999998,19.45767,17.380860000000002,16.4176,15.96154,15.61355,752,301,3,311,3.2652e+17,GALAXY,0.08123779,290,51941,32
1.23765e+18,245.97847940000003,-0.483455495,19.38072,17.38953,16.26663,15.75659,15.369629999999999,745,301,2,583,4.09888e+17,GALAXY,0.09362785,364,52000,221
1.23765e+18,156.93170859999998,1.193953936,18.177960000000002,17.04094,16.610120000000002,16.34855,16.193279999999998,756,301,6,275,3.06412e+17,GALAXY,0.02171454,272,51941,608
1.23765e+18,128.369393,51.23211194,18.75225,17.208460000000002,16.4044,15.927810000000001,15.576620000000002,1411,301,1,35,5.01117e+17,GALAXY,0.0501486,445,51873,334
1.23765e+18,257.5822675,56.757253000000006,17.39266,15.59141,14.76799,14.37468,14.075170000000002,1336,301,1,65,3.99776e+17,GALAXY,0.03284022,355,51788,297
1.23765e+18,28.82352002,12.9931966,17.062910000000002,15.83722,15.191070000000002,14.82876,14.49955,1035,301,2,152,4.84163e+17,GALAXY,0.0322598,430,51877,94
1.23765e+18,20.25283243,14.0881448,19.363879999999998,17.980339999999998,17.12431,16.673370000000002,16.32826,1035,301,3,96,4.77448e+17,GALAXY,0.1293792,424,51893,240
1.23765e+18,184.14533640000002,-0.538300357,19.42588,18.378829999999997,17.93751,17.74912,17.67534,756,301,2,456,3.72225e+18,STAR,0.000251491,3306,54922,76
1.23765e+18,180.2910814,68.28287795,19.1616,17.338520000000003,16.35506,15.93232,15.599789999999999,1350,301,6,358,5.55173e+17,GALAXY,0.11579729999999999,493,51957,378
1.23765e+18,126.03308329999999,47.34371626,18.62878,17.40022,16.65147,16.22445,15.9278,1331,301,3,150,4.96656e+17,GALAXY,0.1289281,441,51868,487
1.23765e+18,170.0663817,1.078016178,19.33772,17.42,16.41143,16.004260000000002,15.67293,756,301,6,362,3.15352e+17,GALAXY,0.15384160000000002,280,51612,363
1.23765e+18,222.3186168,-0.711253987,18.05845,16.49823,15.67133,15.20829,14.84876,752,301,2,526,3.46791e+17,GALAXY,0.04312468,308,51662,49
1.23765e+18,203.0700992,1.223228813,18.43535,16.600920000000002,15.71199,15.30945,14.9954,1404,301,6,27,5.94557e+17,GALAXY,0.08085401,528,52022,296
1.23765e+18,242.49004509999997,0.584870708,19.18739,18.0741,17.583920000000003,17.22191,17.067999999999998,752,301,5,661,3.88573e+17,GALAXY,0.06928001,345,51690,500
1.23765e+18,162.0756395,-0.582039698,16.44267,15.35777,15.239070000000002,15.23717,15.31003,756,301,2,309,2.88122e+18,STAR,-0.000151586,2559,54208,171
1.23765e+18,181.5205381,-0.883826777,16.54796,15.045689999999999,14.49596,14.33637,14.261339999999999,756,301,1,439,3.25612e+18,STAR,-7.58e-05,2892,54552,54
1.23765e+18,211.35524750000002,-0.811342597,17.307489999999998,15.6382,14.852520000000002,14.41335,14.09335,752,301,2,453,3.40091e+17,GALAXY,0.04918197,302,51688,251
1.23765e+18,186.715253,-0.283174136,18.35129,17.01887,16.46089,16.21014,16.07045,752,301,3,288,2.88008e+18,STAR,0.000348658,2558,54140,106
1.23765e+18,152.8182731,0.784248518,19.536929999999998,18.18727,17.63788,17.31202,17.1592,756,301,5,247,5.65238e+17,GALAXY,0.08277715,502,51957,133
1.23765e+18,181.66521569999998,-0.619087438,19.18833,17.40427,16.68262,16.44867,16.32079,756,301,2,440,3.63746e+17,STAR,3.46e-05,323,51615,292
1.23765e+18,187.0412897,-0.394555363,19.46794,18.24606,17.81231,17.648970000000002,17.59356,752,301,3,290,2.89132e+18,STAR,0.000312288,2568,54153,28
1.23765e+18,172.5542485,67.91149074,17.602529999999998,16.5106,16.12584,15.98582,15.93324,1350,301,6,338,3.21794e+18,STAR,-0.00023563599999999998,2858,54498,441
1.23765e+18,186.834813,64.80150667,14.72825,13.20555,12.44427,12.065439999999999,11.75742,1302,301,3,382,6.75606e+17,GALAXY,0.008881462,600,52317,239
1.23765e+18,203.00393459999998,67.55720500000001,16.58673,16.91701,17.40211,17.74612,18.03717,1350,301,6,415,5.58615e+17,STAR,-0.000317347,496,51988,612
1.23765e+18,127.3413172,48.29863829,19.29849,17.8211,17.18652,16.97121,16.90265,1331,301,3,158,3.57376e+18,STAR,0.00014208799999999999,3174,54821,575
1.23765e+18,177.7611905,-3.317342537,18.9654,17.417579999999997,16.69054,16.30744,16.080379999999998,1140,301,1,166,3.70423e+17,GALAXY,0.07702054,329,52056,8
1.23765e+18,168.6308051,-0.5743467329999999,19.09076,17.283379999999998,16.42633,16.02861,15.70525,756,301,2,353,3.14188e+17,GALAXY,0.04776745,279,51984,225
1.23765e+18,162.7031677,0.372292468,18.45717,17.578429999999997,17.2732,17.165779999999998,17.131429999999998,756,301,4,313,2.88133e+18,STAR,0.000406512,2559,54208,554
1.23765e+18,160.2157438,1.0968713559999999,19.44259,18.00743,17.25014,16.847929999999998,16.595579999999998,756,301,6,296,3.08641e+17,GALAXY,0.1063912,274,51913,527
1.23765e+18,162.7218554,-0.6147639970000001,18.55249,17.1127,16.270889999999998,15.85145,15.517029999999998,756,301,2,313,3.09627e+17,GALAXY,0.1147406,275,51910,16
1.23765e+18,176.2987222,64.68345876,19.16865,17.14901,16.24588,15.79839,15.469120000000002,1302,301,3,352,6.72338e+17,GALAXY,0.06311412,597,52059,638
1.23765e+18,186.90436540000002,-0.384038063,18.63368,16.47588,15.411970000000002,14.96676,14.5984,752,301,3,289,3.25434e+17,GALAXY,0.11546820000000001,289,51990,179
1.23765e+18,149.95117630000001,1.095136466,17.074089999999998,15.737520000000002,15.10394,14.791939999999999,14.546270000000002,756,301,6,228,5.64147e+17,GALAXY,0.03230694,501,52235,257
1.23765e+18,173.6258767,-0.19140153899999998,18.4746,17.04496,16.54887,16.38259,16.28889,756,301,3,386,3.22238e+18,STAR,0.000360772,2862,54471,193
1.23765e+18,159.42281409999998,-0.022359372000000002,19.34998,18.33746,17.79092,17.44933,17.23392,756,301,3,291,3.08574e+17,GALAXY,0.13163629999999998,274,51913,280
1.23765e+18,255.45811740000002,59.60033291,19.27179,17.64092,16.78325,16.27926,15.89463,1336,301,1,45,3.97541e+17,GALAXY,0.0849417,353,51703,357
1.23765e+18,162.4593686,1.2046346540000001,16.886589999999998,14.918779999999998,14.089310000000001,13.66586,13.33417,756,301,6,311,3.10837e+17,GALAXY,0.03886399,276,51909,324
1.23765e+18,173.5038063,-0.49913295700000004,19.37991,17.9173,17.38715,17.18975,17.09836,756,301,2,385,3.22239e+18,STAR,-6.96e-05,2862,54471,224
1.23765e+18,153.4494386,-0.174722052,19.33492,17.25626,16.32616,15.91549,15.54986,756,301,3,251,3.04026e+17,GALAXY,0.08873131,270,51909,119
1.23765e+18,150.15062350000002,0.296711635,18.40193,17.26971,16.793770000000002,16.57975,16.47653,756,301,4,229,3.2112e+18,STAR,-6.91e-06,2852,54468,494
1.23765e+18,234.9510704,52.87838556,19.5635,18.19615,17.64374,17.4456,17.34552,1345,301,1,546,3.86088e+18,STAR,-0.0001,3429,54976,628
1.23765e+18,189.87558180000002,0.087428773,16.886960000000002,15.188820000000002,14.490960000000001,14.194,14.03214,752,301,4,309,3.25964e+18,STAR,-0.00019287400000000002,2895,54567,596
1.23765e+18,183.8007465,-0.520089452,18.66987,18.47186,18.46119,18.30227,18.34633,756,301,2,454,3.64824e+17,QSO,1.566599,324,51666,119
1.23765e+18,189.0875075,0.026035111,17.65168,16.46087,16.11174,15.96434,15.917810000000001,752,301,4,304,3.25962e+18,STAR,-3.76e-05,2895,54567,499
1.23765e+18,170.82329919999998,1.210361287,19.11374,17.23688,16.319960000000002,15.889710000000001,15.583379999999998,756,301,6,367,3.15397e+17,GALAXY,0.07360131,280,51612,529
1.23765e+18,129.05640879999999,54.48711971,19.43853,19.209989999999998,19.07177,18.84406,18.8386,1350,301,5,177,5.02268e+17,QSO,1.730243,446,51899,424
1.23765e+18,187.691059,-0.388998335,18.81571,17.39177,16.84236,16.63335,16.52136,752,301,3,295,3.25956e+18,STAR,2.8999999999999997e-05,2895,54567,303
1.23765e+18,12.67270684,14.52569562,18.6215,17.46987,17.08792,16.92974,16.86861,1035,301,3,47,4.72951e+17,STAR,-0.000355214,420,51871,267
1.23765e+18,27.30387621,13.09549445,19.08241,17.88649,17.414939999999998,17.07597,16.990820000000003,1035,301,2,142,4.83027e+17,GALAXY,0.08642244,429,51820,58
1.23765e+18,151.65471399999998,0.63260918,17.70245,16.22431,15.511020000000002,15.15194,14.834529999999999,756,301,5,239,3.03008e+17,GALAXY,0.02122282,269,51910,511
1.23765e+18,206.7473646,66.39178266,18.53284,17.42366,16.9822,16.67792,16.49899,1412,301,4,226,5.59705e+17,GALAXY,0.045872500000000004,497,51989,481
1.23765e+18,196.59087759999997,0.037772513,19.45233,18.38344,17.73336,17.33437,17.13593,752,301,4,354,3.31145e+17,GALAXY,0.1746797,294,51986,475
1.23765e+18,181.8268411,-1.0407037129999999,17.07545,15.40911,14.800429999999999,14.5595,14.472179999999998,756,301,1,441,3.2561e+18,STAR,-9.31e-05,2892,54552,1
1.23765e+18,205.97367759999997,66.42545026,19.08294,16.85736,15.97826,15.68459,15.531310000000001,1412,301,4,224,3.70993e+18,STAR,-0.000144211,3295,54924,331
1.23765e+18,160.6582067,-0.439603952,17.78707,16.12342,15.489339999999999,15.2674,15.140270000000001,756,301,2,299,2.88126e+18,STAR,0.000149526,2559,54208,311
1.23765e+18,112.57207620000001,35.57303879,19.43433,18.15996,17.57037,17.34091,17.22083,1350,301,3,30,2.31151e+18,STAR,-0.000149023,2053,53446,140
1.23765e+18,232.0820964,-0.82851849,18.82625,17.82075,17.40983,17.24536,17.1431,752,301,2,591,4.51499e+18,STAR,-0.000428575,4010,55350,476
1.23765e+18,255.5564485,59.50150195,19.44351,17.970579999999998,17.161279999999998,16.6818,16.30262,1336,301,1,45,3.97552e+17,GALAXY,0.08878566,353,51703,399
